model,mu/p_induced,generations,trial,mutants
Darwinian,1e-05,20,812,67
Lamarckian,1e-05,20,812,19
Combined,1e-05,20,812,54
Darwinian,1e-05,20,813,284
Lamarckian,1e-05,20,813,8
Combined,1e-05,20,813,259
Darwinian,1e-05,20,814,68
Lamarckian,1e-05,20,814,12
Combined,1e-05,20,814,86
Darwinian,1e-05,20,815,104
Lamarckian,1e-05,20,815,9
Combined,1e-05,20,815,51
Darwinian,1e-05,20,816,68
Lamarckian,1e-05,20,816,12
Combined,1e-05,20,816,58
Darwinian,1e-05,20,817,60
Lamarckian,1e-05,20,817,14
Combined,1e-05,20,817,93
Darwinian,1e-05,20,818,71
Lamarckian,1e-05,20,818,13
Combined,1e-05,20,818,282
Darwinian,1e-05,20,819,52
Lamarckian,1e-05,20,819,8
Combined,1e-05,20,819,40
Darwinian,1e-05,20,820,123
Lamarckian,1e-05,20,820,11
Combined,1e-05,20,820,230
Darwinian,1e-05,20,821,47
Lamarckian,1e-05,20,821,11
Combined,1e-05,20,821,63
Darwinian,1e-05,20,822,36
Lamarckian,1e-05,20,822,7
Combined,1e-05,20,822,42
Darwinian,1e-05,20,823,58
Lamarckian,1e-05,20,823,15
Combined,1e-05,20,823,38
Darwinian,1e-05,20,824,49
Lamarckian,1e-05,20,824,10
Combined,1e-05,20,824,65
Darwinian,1e-05,20,825,26
Lamarckian,1e-05,20,825,5
Combined,1e-05,20,825,120
Darwinian,1e-05,20,826,69
Lamarckian,1e-05,20,826,12
Combined,1e-05,20,826,57
Darwinian,1e-05,20,827,115
Lamarckian,1e-05,20,827,6
Combined,1e-05,20,827,46
Darwinian,1e-05,20,828,66
Lamarckian,1e-05,20,828,8
Combined,1e-05,20,828,52
Darwinian,1e-05,20,829,57
Lamarckian,1e-05,20,829,8
Combined,1e-05,20,829,162
Darwinian,1e-05,20,830,86
Lamarckian,1e-05,20,830,7
Combined,1e-05,20,830,61
Darwinian,1e-05,20,831,85
Lamarckian,1e-05,20,831,8
Combined,1e-05,20,831,59
Darwinian,1e-05,20,832,51
Lamarckian,1e-05,20,832,8
Combined,1e-05,20,832,39
Darwinian,1e-05,20,833,51
Lamarckian,1e-05,20,833,15
Combined,1e-05,20,833,63
Darwinian,1e-05,20,834,54
Lamarckian,1e-05,20,834,11
Combined,1e-05,20,834,56
Darwinian,1e-05,20,835,40
Lamarckian,1e-05,20,835,14
Combined,1e-05,20,835,141
Darwinian,1e-05,20,836,42
Lamarckian,1e-05,20,836,14
Combined,1e-05,20,836,212
Darwinian,1e-05,20,837,130
Lamarckian,1e-05,20,837,11
Combined,1e-05,20,837,58
Darwinian,1e-05,20,838,62
Lamarckian,1e-05,20,838,7
Combined,1e-05,20,838,72
Darwinian,1e-05,20,839,45
Lamarckian,1e-05,20,839,8
Combined,1e-05,20,839,55
Darwinian,1e-05,20,840,24
Lamarckian,1e-05,20,840,7
Combined,1e-05,20,840,64
Darwinian,1e-05,20,841,47
Lamarckian,1e-05,20,841,11
Combined,1e-05,20,841,139
Darwinian,1e-05,20,842,57
Lamarckian,1e-05,20,842,5
Combined,1e-05,20,842,201
Darwinian,1e-05,20,843,203
Lamarckian,1e-05,20,843,9
Combined,1e-05,20,843,74
Darwinian,1e-05,20,844,122
Lamarckian,1e-05,20,844,8
Combined,1e-05,20,844,156
Darwinian,1e-05,20,845,41
Lamarckian,1e-05,20,845,9
Combined,1e-05,20,845,83
Darwinian,1e-05,20,846,46
Lamarckian,1e-05,20,846,9
Combined,1e-05,20,846,64
Darwinian,1e-05,20,847,43
Lamarckian,1e-05,20,847,10
Combined,1e-05,20,847,141
Darwinian,1e-05,20,848,97
Lamarckian,1e-05,20,848,7
Combined,1e-05,20,848,40
Darwinian,1e-05,20,849,35
Lamarckian,1e-05,20,849,8
Combined,1e-05,20,849,134
Darwinian,1e-05,20,850,24
Lamarckian,1e-05,20,850,12
Combined,1e-05,20,850,139
Darwinian,1e-05,20,851,131
Lamarckian,1e-05,20,851,24
Combined,1e-05,20,851,146
Darwinian,1e-05,20,852,65
Lamarckian,1e-05,20,852,11
Combined,1e-05,20,852,107
Darwinian,1e-05,20,853,92
Lamarckian,1e-05,20,853,17
Combined,1e-05,20,853,356
Darwinian,1e-05,20,854,99
Lamarckian,1e-05,20,854,15
Combined,1e-05,20,854,37
Darwinian,1e-05,20,855,58
Lamarckian,1e-05,20,855,7
Combined,1e-05,20,855,146
Darwinian,1e-05,20,856,175
Lamarckian,1e-05,20,856,11
Combined,1e-05,20,856,103
Darwinian,1e-05,20,857,373
Lamarckian,1e-05,20,857,9
Combined,1e-05,20,857,79
Darwinian,1e-05,20,858,36
Lamarckian,1e-05,20,858,9
Combined,1e-05,20,858,49
Darwinian,1e-05,20,859,78
Lamarckian,1e-05,20,859,6
Combined,1e-05,20,859,80
Darwinian,1e-05,20,860,99
Lamarckian,1e-05,20,860,6
Combined,1e-05,20,860,62
Darwinian,1e-05,20,861,2180
Lamarckian,1e-05,20,861,11
Combined,1e-05,20,861,391
Darwinian,1e-05,20,862,89
Lamarckian,1e-05,20,862,10
Combined,1e-05,20,862,39
Darwinian,1e-05,20,863,56
Lamarckian,1e-05,20,863,13
Combined,1e-05,20,863,152
Darwinian,1e-05,20,864,99
Lamarckian,1e-05,20,864,10
Combined,1e-05,20,864,2167
Darwinian,1e-05,20,865,78
Lamarckian,1e-05,20,865,12
Combined,1e-05,20,865,100
Darwinian,1e-05,20,866,326
Lamarckian,1e-05,20,866,12
Combined,1e-05,20,866,63
Darwinian,1e-05,20,867,36
Lamarckian,1e-05,20,867,7
Combined,1e-05,20,867,70
Darwinian,1e-05,20,868,1071
Lamarckian,1e-05,20,868,11
Combined,1e-05,20,868,100
Darwinian,1e-05,20,869,106
Lamarckian,1e-05,20,869,12
Combined,1e-05,20,869,41
Darwinian,1e-05,20,870,456
Lamarckian,1e-05,20,870,12
Combined,1e-05,20,870,89
Darwinian,1e-05,20,871,59
Lamarckian,1e-05,20,871,6
Combined,1e-05,20,871,152
Darwinian,1e-05,20,872,82
Lamarckian,1e-05,20,872,6
Combined,1e-05,20,872,110
Darwinian,1e-05,20,873,575
Lamarckian,1e-05,20,873,9
Combined,1e-05,20,873,358
Darwinian,1e-05,20,874,92
Lamarckian,1e-05,20,874,15
Combined,1e-05,20,874,130
Darwinian,1e-05,20,875,18
Lamarckian,1e-05,20,875,16
Combined,1e-05,20,875,47
Darwinian,1e-05,20,876,35
Lamarckian,1e-05,20,876,8
Combined,1e-05,20,876,50
Darwinian,1e-05,20,877,133
Lamarckian,1e-05,20,877,12
Combined,1e-05,20,877,63
Darwinian,1e-05,20,878,52
Lamarckian,1e-05,20,878,11
Combined,1e-05,20,878,56
Darwinian,1e-05,20,879,130
Lamarckian,1e-05,20,879,11
Combined,1e-05,20,879,76
Darwinian,1e-05,20,880,51
Lamarckian,1e-05,20,880,4
Combined,1e-05,20,880,1129
Darwinian,1e-05,20,881,49
Lamarckian,1e-05,20,881,3
Combined,1e-05,20,881,129
Darwinian,1e-05,20,882,31
Lamarckian,1e-05,20,882,11
Combined,1e-05,20,882,52
Darwinian,1e-05,20,883,405
Lamarckian,1e-05,20,883,12
Combined,1e-05,20,883,46
Darwinian,1e-05,20,884,60
Lamarckian,1e-05,20,884,13
Combined,1e-05,20,884,103
Darwinian,1e-05,20,885,56
Lamarckian,1e-05,20,885,7
Combined,1e-05,20,885,42
Darwinian,1e-05,20,886,343
Lamarckian,1e-05,20,886,11
Combined,1e-05,20,886,66
Darwinian,1e-05,20,887,576
Lamarckian,1e-05,20,887,9
Combined,1e-05,20,887,57
Darwinian,1e-05,20,888,74
Lamarckian,1e-05,20,888,13
Combined,1e-05,20,888,74
Darwinian,1e-05,20,889,27
Lamarckian,1e-05,20,889,6
Combined,1e-05,20,889,47
Darwinian,1e-05,20,890,296
Lamarckian,1e-05,20,890,14
Combined,1e-05,20,890,75
Darwinian,1e-05,20,891,96
Lamarckian,1e-05,20,891,10
Combined,1e-05,20,891,64
Darwinian,1e-05,20,892,509
Lamarckian,1e-05,20,892,16
Combined,1e-05,20,892,35
Darwinian,1e-05,20,893,219
Lamarckian,1e-05,20,893,9
Combined,1e-05,20,893,339
Darwinian,1e-05,20,894,85
Lamarckian,1e-05,20,894,8
Combined,1e-05,20,894,85
Darwinian,1e-05,20,895,1141
Lamarckian,1e-05,20,895,10
Combined,1e-05,20,895,372
Darwinian,1e-05,20,896,1155
Lamarckian,1e-05,20,896,15
Combined,1e-05,20,896,40
Darwinian,1e-05,20,897,68
Lamarckian,1e-05,20,897,5
Combined,1e-05,20,897,69
Darwinian,1e-05,20,898,124
Lamarckian,1e-05,20,898,9
Combined,1e-05,20,898,60
Darwinian,1e-05,20,899,62
Lamarckian,1e-05,20,899,11
Combined,1e-05,20,899,46
Darwinian,1e-05,20,900,40
Lamarckian,1e-05,20,900,15
Combined,1e-05,20,900,93
Darwinian,1e-05,20,901,35
Lamarckian,1e-05,20,901,15
Combined,1e-05,20,901,85
Darwinian,1e-05,20,902,64
Lamarckian,1e-05,20,902,11
Combined,1e-05,20,902,126
Darwinian,1e-05,20,903,53
Lamarckian,1e-05,20,903,7
Combined,1e-05,20,903,72
Darwinian,1e-05,20,904,63
Lamarckian,1e-05,20,904,11
Combined,1e-05,20,904,64
Darwinian,1e-05,20,905,61
Lamarckian,1e-05,20,905,11
Combined,1e-05,20,905,57
Darwinian,1e-05,20,906,28
Lamarckian,1e-05,20,906,12
Combined,1e-05,20,906,50
Darwinian,1e-05,20,907,26
Lamarckian,1e-05,20,907,9
Combined,1e-05,20,907,71
Darwinian,1e-05,20,908,34
Lamarckian,1e-05,20,908,11
Combined,1e-05,20,908,75
Darwinian,1e-05,20,909,70
Lamarckian,1e-05,20,909,13
Combined,1e-05,20,909,42
Darwinian,1e-05,20,910,33
Lamarckian,1e-05,20,910,8
Combined,1e-05,20,910,84
Darwinian,1e-05,20,911,51
Lamarckian,1e-05,20,911,9
Combined,1e-05,20,911,66
Darwinian,1e-05,20,912,23
Lamarckian,1e-05,20,912,13
Combined,1e-05,20,912,111
Darwinian,1e-05,20,913,35
Lamarckian,1e-05,20,913,7
Combined,1e-05,20,913,120
Darwinian,1e-05,20,914,35
Lamarckian,1e-05,20,914,5
Combined,1e-05,20,914,71
Darwinian,1e-05,20,915,122
Lamarckian,1e-05,20,915,13
Combined,1e-05,20,915,158
Darwinian,1e-05,20,916,55
Lamarckian,1e-05,20,916,18
Combined,1e-05,20,916,56
Darwinian,1e-05,20,917,30
Lamarckian,1e-05,20,917,6
Combined,1e-05,20,917,88
Darwinian,1e-05,20,918,78
Lamarckian,1e-05,20,918,7
Combined,1e-05,20,918,67
Darwinian,1e-05,20,919,2268
Lamarckian,1e-05,20,919,7
Combined,1e-05,20,919,34
Darwinian,1e-05,20,920,123
Lamarckian,1e-05,20,920,12
Combined,1e-05,20,920,53
Darwinian,1e-05,20,921,53
Lamarckian,1e-05,20,921,10
Combined,1e-05,20,921,91
Darwinian,1e-05,20,922,455
Lamarckian,1e-05,20,922,11
Combined,1e-05,20,922,135
Darwinian,1e-05,20,923,52
Lamarckian,1e-05,20,923,14
Combined,1e-05,20,923,50
Darwinian,1e-05,20,924,33
Lamarckian,1e-05,20,924,9
Combined,1e-05,20,924,93
Darwinian,1e-05,20,925,74
Lamarckian,1e-05,20,925,6
Combined,1e-05,20,925,97
Darwinian,1e-05,20,926,59
Lamarckian,1e-05,20,926,11
Combined,1e-05,20,926,1086
Darwinian,1e-05,20,927,50
Lamarckian,1e-05,20,927,12
Combined,1e-05,20,927,414
Darwinian,1e-05,20,928,175
Lamarckian,1e-05,20,928,9
Combined,1e-05,20,928,61
Darwinian,1e-05,20,929,28
Lamarckian,1e-05,20,929,7
Combined,1e-05,20,929,163
Darwinian,1e-05,20,930,28
Lamarckian,1e-05,20,930,10
Combined,1e-05,20,930,126
Darwinian,1e-05,20,931,115
Lamarckian,1e-05,20,931,11
Combined,1e-05,20,931,56
Darwinian,1e-05,20,932,50
Lamarckian,1e-05,20,932,16
Combined,1e-05,20,932,158
Darwinian,1e-05,20,933,104
Lamarckian,1e-05,20,933,8
Combined,1e-05,20,933,88
Darwinian,1e-05,20,934,57
Lamarckian,1e-05,20,934,11
Combined,1e-05,20,934,569
Darwinian,1e-05,20,935,103
Lamarckian,1e-05,20,935,13
Combined,1e-05,20,935,186
Darwinian,1e-05,20,936,61
Lamarckian,1e-05,20,936,12
Combined,1e-05,20,936,79
Darwinian,1e-05,20,937,26
Lamarckian,1e-05,20,937,14
Combined,1e-05,20,937,149
Darwinian,1e-05,20,938,111
Lamarckian,1e-05,20,938,6
Combined,1e-05,20,938,202
Darwinian,1e-05,20,939,72
Lamarckian,1e-05,20,939,8
Combined,1e-05,20,939,78
Darwinian,1e-05,20,940,82
Lamarckian,1e-05,20,940,16
Combined,1e-05,20,940,51
Darwinian,1e-05,20,941,32
Lamarckian,1e-05,20,941,9
Combined,1e-05,20,941,116
Darwinian,1e-05,20,942,45
Lamarckian,1e-05,20,942,5
Combined,1e-05,20,942,105
Darwinian,1e-05,20,943,99
Lamarckian,1e-05,20,943,13
Combined,1e-05,20,943,70
Darwinian,1e-05,20,944,107
Lamarckian,1e-05,20,944,12
Combined,1e-05,20,944,102
Darwinian,1e-05,20,945,153
Lamarckian,1e-05,20,945,9
Combined,1e-05,20,945,46
Darwinian,1e-05,20,946,72
Lamarckian,1e-05,20,946,13
Combined,1e-05,20,946,216
Darwinian,1e-05,20,947,101
Lamarckian,1e-05,20,947,6
Combined,1e-05,20,947,121
Darwinian,1e-05,20,948,326
Lamarckian,1e-05,20,948,12
Combined,1e-05,20,948,46
Darwinian,1e-05,20,949,42
Lamarckian,1e-05,20,949,16
Combined,1e-05,20,949,149
Darwinian,1e-05,20,950,48
Lamarckian,1e-05,20,950,12
Combined,1e-05,20,950,69
Darwinian,1e-05,20,951,160
Lamarckian,1e-05,20,951,17
Combined,1e-05,20,951,40
Darwinian,1e-05,20,952,2096
Lamarckian,1e-05,20,952,11
Combined,1e-05,20,952,148
Darwinian,1e-05,20,953,76
Lamarckian,1e-05,20,953,8
Combined,1e-05,20,953,90
Darwinian,1e-05,20,954,177
Lamarckian,1e-05,20,954,8
Combined,1e-05,20,954,338
Darwinian,1e-05,20,955,87
Lamarckian,1e-05,20,955,10
Combined,1e-05,20,955,218
Darwinian,1e-05,20,956,42
Lamarckian,1e-05,20,956,15
Combined,1e-05,20,956,78
Darwinian,1e-05,20,957,46
Lamarckian,1e-05,20,957,11
Combined,1e-05,20,957,80
Darwinian,1e-05,20,958,106
Lamarckian,1e-05,20,958,9
Combined,1e-05,20,958,44
Darwinian,1e-05,20,959,43
Lamarckian,1e-05,20,959,10
Combined,1e-05,20,959,248
Darwinian,1e-05,20,960,58
Lamarckian,1e-05,20,960,11
Combined,1e-05,20,960,43
Darwinian,1e-05,20,961,38
Lamarckian,1e-05,20,961,15
Combined,1e-05,20,961,43
Darwinian,1e-05,20,962,34
Lamarckian,1e-05,20,962,12
Combined,1e-05,20,962,114
Darwinian,1e-05,20,963,54
Lamarckian,1e-05,20,963,11
Combined,1e-05,20,963,131
Darwinian,1e-05,20,964,89
Lamarckian,1e-05,20,964,7
Combined,1e-05,20,964,115
Darwinian,1e-05,20,965,25
Lamarckian,1e-05,20,965,11
Combined,1e-05,20,965,347
Darwinian,1e-05,20,966,99
Lamarckian,1e-05,20,966,10
Combined,1e-05,20,966,97
Darwinian,1e-05,20,967,1133
Lamarckian,1e-05,20,967,8
Combined,1e-05,20,967,87
Darwinian,1e-05,20,968,56
Lamarckian,1e-05,20,968,19
Combined,1e-05,20,968,89
Darwinian,1e-05,20,969,99
Lamarckian,1e-05,20,969,12
Combined,1e-05,20,969,41
Darwinian,1e-05,20,970,137
Lamarckian,1e-05,20,970,14
Combined,1e-05,20,970,108
Darwinian,1e-05,20,971,114
Lamarckian,1e-05,20,971,9
Combined,1e-05,20,971,97
Darwinian,1e-05,20,972,71
Lamarckian,1e-05,20,972,16
Combined,1e-05,20,972,64
Darwinian,1e-05,20,973,51
Lamarckian,1e-05,20,973,5
Combined,1e-05,20,973,98
Darwinian,1e-05,20,974,67
Lamarckian,1e-05,20,974,6
Combined,1e-05,20,974,64
Darwinian,1e-05,20,975,188
Lamarckian,1e-05,20,975,4
Combined,1e-05,20,975,60
Darwinian,1e-05,20,976,119
Lamarckian,1e-05,20,976,9
Combined,1e-05,20,976,105
Darwinian,1e-05,20,977,79
Lamarckian,1e-05,20,977,9
Combined,1e-05,20,977,54
Darwinian,1e-05,20,978,69
Lamarckian,1e-05,20,978,11
Combined,1e-05,20,978,63
Darwinian,1e-05,20,979,141
Lamarckian,1e-05,20,979,17
Combined,1e-05,20,979,282
Darwinian,1e-05,20,980,47
Lamarckian,1e-05,20,980,11
Combined,1e-05,20,980,82
Darwinian,1e-05,20,981,81
Lamarckian,1e-05,20,981,6
Combined,1e-05,20,981,137
Darwinian,1e-05,20,982,63
Lamarckian,1e-05,20,982,13
Combined,1e-05,20,982,41
Darwinian,1e-05,20,983,137
Lamarckian,1e-05,20,983,9
Combined,1e-05,20,983,203
Darwinian,1e-05,20,984,64
Lamarckian,1e-05,20,984,12
Combined,1e-05,20,984,82
Darwinian,1e-05,20,985,38
Lamarckian,1e-05,20,985,6
Combined,1e-05,20,985,158
Darwinian,1e-05,20,986,67
Lamarckian,1e-05,20,986,11
Combined,1e-05,20,986,108
Darwinian,1e-05,20,987,68
Lamarckian,1e-05,20,987,8
Combined,1e-05,20,987,71
Darwinian,1e-05,20,988,84
Lamarckian,1e-05,20,988,11
Combined,1e-05,20,988,110
Darwinian,1e-05,20,989,74
Lamarckian,1e-05,20,989,8
Combined,1e-05,20,989,107
Darwinian,1e-05,20,990,50
Lamarckian,1e-05,20,990,17
Combined,1e-05,20,990,54
Darwinian,1e-05,20,991,126
Lamarckian,1e-05,20,991,8
Combined,1e-05,20,991,1113
Darwinian,1e-05,20,992,77
Lamarckian,1e-05,20,992,10
Combined,1e-05,20,992,46
Darwinian,1e-05,20,993,193
Lamarckian,1e-05,20,993,10
Combined,1e-05,20,993,104
Darwinian,1e-05,20,994,28
Lamarckian,1e-05,20,994,8
Combined,1e-05,20,994,62
Darwinian,1e-05,20,995,232
Lamarckian,1e-05,20,995,13
Combined,1e-05,20,995,302
Darwinian,1e-05,20,996,30
Lamarckian,1e-05,20,996,9
Combined,1e-05,20,996,58
Darwinian,1e-05,20,997,57
Lamarckian,1e-05,20,997,10
Combined,1e-05,20,997,105
Darwinian,1e-05,20,998,41
Lamarckian,1e-05,20,998,10
Combined,1e-05,20,998,54
Darwinian,1e-05,20,999,62
Lamarckian,1e-05,20,999,5
Combined,1e-05,20,999,51
Darwinian,1e-05,22,0,210
Lamarckian,1e-05,22,0,52
Combined,1e-05,22,0,397
Darwinian,1e-05,22,1,220
Lamarckian,1e-05,22,1,37
Combined,1e-05,22,1,384
Darwinian,1e-05,22,2,837
Lamarckian,1e-05,22,2,40
Combined,1e-05,22,2,594
Darwinian,1e-05,22,3,313
Lamarckian,1e-05,22,3,46
Combined,1e-05,22,3,288
Darwinian,1e-05,22,4,214
Lamarckian,1e-05,22,4,45
Combined,1e-05,22,4,460
Darwinian,1e-05,22,5,194
Lamarckian,1e-05,22,5,45
Combined,1e-05,22,5,292
Darwinian,1e-05,22,6,428
Lamarckian,1e-05,22,6,44
Combined,1e-05,22,6,333
Darwinian,1e-05,22,7,923
Lamarckian,1e-05,22,7,37
Combined,1e-05,22,7,441
Darwinian,1e-05,22,8,327
Lamarckian,1e-05,22,8,45
Combined,1e-05,22,8,446
Darwinian,1e-05,22,9,251
Lamarckian,1e-05,22,9,47
Combined,1e-05,22,9,459
Darwinian,1e-05,22,10,766
Lamarckian,1e-05,22,10,33
Combined,1e-05,22,10,248
Darwinian,1e-05,22,11,907
Lamarckian,1e-05,22,11,37
Combined,1e-05,22,11,244
Darwinian,1e-05,22,12,350
Lamarckian,1e-05,22,12,42
Combined,1e-05,22,12,468
Darwinian,1e-05,22,13,371
Lamarckian,1e-05,22,13,52
Combined,1e-05,22,13,974
Darwinian,1e-05,22,14,1407
Lamarckian,1e-05,22,14,47
Combined,1e-05,22,14,454
Darwinian,1e-05,22,15,216
Lamarckian,1e-05,22,15,34
Combined,1e-05,22,15,603
Darwinian,1e-05,22,16,407
Lamarckian,1e-05,22,16,44
Combined,1e-05,22,16,443
Darwinian,1e-05,22,17,250
Lamarckian,1e-05,22,17,42
Combined,1e-05,22,17,386
Darwinian,1e-05,22,18,682
Lamarckian,1e-05,22,18,45
Combined,1e-05,22,18,617
Darwinian,1e-05,22,19,337
Lamarckian,1e-05,22,19,37
Combined,1e-05,22,19,489
Darwinian,1e-05,22,20,363
Lamarckian,1e-05,22,20,46
Combined,1e-05,22,20,254
Darwinian,1e-05,22,21,319
Lamarckian,1e-05,22,21,40
Combined,1e-05,22,21,507
Darwinian,1e-05,22,22,199
Lamarckian,1e-05,22,22,46
Combined,1e-05,22,22,434
Darwinian,1e-05,22,23,307
Lamarckian,1e-05,22,23,39
Combined,1e-05,22,23,464
Darwinian,1e-05,22,24,121
Lamarckian,1e-05,22,24,31
Combined,1e-05,22,24,402
Darwinian,1e-05,22,25,888
Lamarckian,1e-05,22,25,53
Combined,1e-05,22,25,254
Darwinian,1e-05,22,26,335
Lamarckian,1e-05,22,26,39
Combined,1e-05,22,26,888
Darwinian,1e-05,22,27,767
Lamarckian,1e-05,22,27,31
Combined,1e-05,22,27,365
Darwinian,1e-05,22,28,360
Lamarckian,1e-05,22,28,30
Combined,1e-05,22,28,338
Darwinian,1e-05,22,29,253
Lamarckian,1e-05,22,29,47
Combined,1e-05,22,29,286
Darwinian,1e-05,22,30,589
Lamarckian,1e-05,22,30,34
Combined,1e-05,22,30,924
Darwinian,1e-05,22,31,436
Lamarckian,1e-05,22,31,53
Combined,1e-05,22,31,608
Darwinian,1e-05,22,32,830
Lamarckian,1e-05,22,32,38
Combined,1e-05,22,32,551
Darwinian,1e-05,22,33,328
Lamarckian,1e-05,22,33,39
Combined,1e-05,22,33,449
Darwinian,1e-05,22,34,343
Lamarckian,1e-05,22,34,48
Combined,1e-05,22,34,249
Darwinian,1e-05,22,35,355
Lamarckian,1e-05,22,35,31
Combined,1e-05,22,35,295
Darwinian,1e-05,22,36,672
Lamarckian,1e-05,22,36,43
Combined,1e-05,22,36,488
Darwinian,1e-05,22,37,218
Lamarckian,1e-05,22,37,34
Combined,1e-05,22,37,347
Darwinian,1e-05,22,38,2511
Lamarckian,1e-05,22,38,46
Combined,1e-05,22,38,549
Darwinian,1e-05,22,39,366
Lamarckian,1e-05,22,39,52
Combined,1e-05,22,39,505
Darwinian,1e-05,22,40,311
Lamarckian,1e-05,22,40,48
Combined,1e-05,22,40,446
Darwinian,1e-05,22,41,333
Lamarckian,1e-05,22,41,49
Combined,1e-05,22,41,603
Darwinian,1e-05,22,42,435
Lamarckian,1e-05,22,42,38
Combined,1e-05,22,42,353
Darwinian,1e-05,22,43,466
Lamarckian,1e-05,22,43,42
Combined,1e-05,22,43,645
Darwinian,1e-05,22,44,326
Lamarckian,1e-05,22,44,24
Combined,1e-05,22,44,299
Darwinian,1e-05,22,45,248
Lamarckian,1e-05,22,45,33
Combined,1e-05,22,45,450
Darwinian,1e-05,22,46,875
Lamarckian,1e-05,22,46,40
Combined,1e-05,22,46,386
Darwinian,1e-05,22,47,381
Lamarckian,1e-05,22,47,51
Combined,1e-05,22,47,366
Darwinian,1e-05,22,48,123
Lamarckian,1e-05,22,48,45
Combined,1e-05,22,48,1315
Darwinian,1e-05,22,49,896
Lamarckian,1e-05,22,49,45
Combined,1e-05,22,49,498
Darwinian,1e-05,22,50,441
Lamarckian,1e-05,22,50,47
Combined,1e-05,22,50,450
Darwinian,1e-05,22,51,410
Lamarckian,1e-05,22,51,41
Combined,1e-05,22,51,690
Darwinian,1e-05,22,52,445
Lamarckian,1e-05,22,52,37
Combined,1e-05,22,52,253
Darwinian,1e-05,22,53,188
Lamarckian,1e-05,22,53,47
Combined,1e-05,22,53,350
Darwinian,1e-05,22,54,389
Lamarckian,1e-05,22,54,28
Combined,1e-05,22,54,926
Darwinian,1e-05,22,55,300
Lamarckian,1e-05,22,55,49
Combined,1e-05,22,55,816
Darwinian,1e-05,22,56,306
Lamarckian,1e-05,22,56,42
Combined,1e-05,22,56,428
Darwinian,1e-05,22,57,187
Lamarckian,1e-05,22,57,48
Combined,1e-05,22,57,596
Darwinian,1e-05,22,58,423
Lamarckian,1e-05,22,58,50
Combined,1e-05,22,58,513
Darwinian,1e-05,22,59,280
Lamarckian,1e-05,22,59,36
Combined,1e-05,22,59,296
Darwinian,1e-05,22,60,282
Lamarckian,1e-05,22,60,35
Combined,1e-05,22,60,418
Darwinian,1e-05,22,61,318
Lamarckian,1e-05,22,61,51
Combined,1e-05,22,61,330
Darwinian,1e-05,22,62,185
Lamarckian,1e-05,22,62,53
Combined,1e-05,22,62,324
Darwinian,1e-05,22,63,273
Lamarckian,1e-05,22,63,46
Combined,1e-05,22,63,628
Darwinian,1e-05,22,64,288
Lamarckian,1e-05,22,64,39
Combined,1e-05,22,64,501
Darwinian,1e-05,22,65,756
Lamarckian,1e-05,22,65,33
Combined,1e-05,22,65,263
Darwinian,1e-05,22,66,279
Lamarckian,1e-05,22,66,39
Combined,1e-05,22,66,585
Darwinian,1e-05,22,67,224
Lamarckian,1e-05,22,67,41
Combined,1e-05,22,67,317
Darwinian,1e-05,22,68,1359
Lamarckian,1e-05,22,68,29
Combined,1e-05,22,68,493
Darwinian,1e-05,22,69,2630
Lamarckian,1e-05,22,69,40
Combined,1e-05,22,69,605
Darwinian,1e-05,22,70,284
Lamarckian,1e-05,22,70,50
Combined,1e-05,22,70,281
Darwinian,1e-05,22,71,620
Lamarckian,1e-05,22,71,44
Combined,1e-05,22,71,426
Darwinian,1e-05,22,72,341
Lamarckian,1e-05,22,72,36
Combined,1e-05,22,72,337
Darwinian,1e-05,22,73,237
Lamarckian,1e-05,22,73,56
Combined,1e-05,22,73,365
Darwinian,1e-05,22,74,281
Lamarckian,1e-05,22,74,35
Combined,1e-05,22,74,271
Darwinian,1e-05,22,75,376
Lamarckian,1e-05,22,75,41
Combined,1e-05,22,75,1099
Darwinian,1e-05,22,76,597
Lamarckian,1e-05,22,76,46
Combined,1e-05,22,76,462
Darwinian,1e-05,22,77,407
Lamarckian,1e-05,22,77,41
Combined,1e-05,22,77,300
Darwinian,1e-05,22,78,267
Lamarckian,1e-05,22,78,37
Combined,1e-05,22,78,860
Darwinian,1e-05,22,79,347
Lamarckian,1e-05,22,79,45
Combined,1e-05,22,79,815
Darwinian,1e-05,22,80,262
Lamarckian,1e-05,22,80,43
Combined,1e-05,22,80,480
Darwinian,1e-05,22,81,379
Lamarckian,1e-05,22,81,38
Combined,1e-05,22,81,427
Darwinian,1e-05,22,82,502
Lamarckian,1e-05,22,82,45
Combined,1e-05,22,82,417
Darwinian,1e-05,22,83,790
Lamarckian,1e-05,22,83,39
Combined,1e-05,22,83,601
Darwinian,1e-05,22,84,237
Lamarckian,1e-05,22,84,51
Combined,1e-05,22,84,357
Darwinian,1e-05,22,85,312
Lamarckian,1e-05,22,85,39
Combined,1e-05,22,85,394
Darwinian,1e-05,22,86,604
Lamarckian,1e-05,22,86,35
Combined,1e-05,22,86,343
Darwinian,1e-05,22,87,327
Lamarckian,1e-05,22,87,42
Combined,1e-05,22,87,968
Darwinian,1e-05,22,88,287
Lamarckian,1e-05,22,88,42
Combined,1e-05,22,88,333
Darwinian,1e-05,22,89,422
Lamarckian,1e-05,22,89,45
Combined,1e-05,22,89,459
Darwinian,1e-05,22,90,770
Lamarckian,1e-05,22,90,47
Combined,1e-05,22,90,457
